instrument_id,da_bsapr_indicator,common_da_specific,replicable_to,ref_period
DE_A20_LOAN_00734,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00735,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00736,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00737,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00738,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00739,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00740,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00741,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00742,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00743,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00744,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00745,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00746,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00747,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00748,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00749,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00750,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00751,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00752,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00753,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00754,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00755,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00756,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00757,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00758,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00759,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00760,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00761,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00762,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00763,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00764,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00765,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00766,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00767,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00768,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00769,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00770,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00771,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00772,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00773,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00774,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00775,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00776,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00777,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00778,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00779,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00780,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00781,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00782,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00783,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00784,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00785,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00786,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00787,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00788,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00789,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00790,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00791,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00792,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00793,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00794,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00795,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00796,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00797,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00798,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00799,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00800,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00801,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00802,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00803,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00804,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00805,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00806,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00807,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00808,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00809,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00810,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00811,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00812,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00813,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00814,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00815,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00816,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00817,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00818,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00819,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00820,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00821,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00822,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00823,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00824,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00825,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00826,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00827,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00828,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00829,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00830,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00831,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00832,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00833,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00834,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00835,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00836,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00837,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00838,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00839,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00840,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00841,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00842,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00843,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00844,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00845,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00846,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00847,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00848,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00849,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00850,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00851,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00852,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00853,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00854,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00855,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00856,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00857,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00858,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00859,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00860,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00861,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00862,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00863,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00864,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00865,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00866,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00867,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00868,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00869,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00870,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00871,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00872,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00873,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00874,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00875,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00876,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00877,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00878,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00879,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00880,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00881,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00882,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00883,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00884,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00885,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00886,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00887,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00888,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00889,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00890,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00891,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00892,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00893,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00894,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00895,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00896,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00897,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00898,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00899,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00900,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00901,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00902,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00903,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00904,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00905,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00906,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00907,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00908,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00909,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00910,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00911,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00912,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00913,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00914,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00915,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00916,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00917,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00918,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00919,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00920,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00921,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00922,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00923,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00924,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00925,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00926,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00927,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00928,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00929,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00930,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00931,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00932,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00933,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00934,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00935,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00936,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00937,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00938,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00939,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00940,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00941,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00942,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00943,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00944,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00945,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00946,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00947,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00948,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00949,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00950,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00951,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00952,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00953,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00954,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00955,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00956,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00957,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00958,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00959,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00960,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00961,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00962,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00963,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00964,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00965,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00966,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00967,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00968,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00969,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00970,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00971,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00972,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00973,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00974,DA_BSAPR_01,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00975,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00976,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00977,DA_BSAPR_03,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
DE_A20_LOAN_00978,DA_BSAPR_02,Scenario2_common+da_specific,FR/IT/ES without refactoring,2023-12
