instrument_id,party_id,protection_id,BS_ITEM,BS_COUNT_SECTOR,outstanding_nominal_amount,ref_period,instrument_type,currency
DE_A20_LOAN_00737,DE_PARTY_00107,PROT_00125,A20,1000,2036.48,2023-12,LOAN,EUR
DE_A20_LOAN_00738,DE_PARTY_00016,PROT_00065,A20,1000,3067.6,2023-12,LOAN,EUR
DE_A20_LOAN_00739,DE_PARTY_00053,PROT_00403,A20,1000,2075.56,2023-12,LOAN,EUR
DE_A20_LOAN_00740,DE_PARTY_00108,PROT_00290,A20,1000,374.22,2023-12,LOAN,EUR
DE_A20_LOAN_00741,DE_PARTY_00100,PROT_00106,A20,1000,524.07,2023-12,LOAN,EUR
DE_A20_LOAN_00742,DE_PARTY_00198,PROT_00036,A20,1000,776.25,2023-12,LOAN,EUR
DE_A20_LOAN_00743,DE_PARTY_00150,PROT_00425,A20,1000,1147.13,2023-12,LOAN,EUR
DE_A20_LOAN_00744,DE_PARTY_00179,PROT_00392,A20,1000,1540.65,2023-12,LOAN,EUR
DE_A20_LOAN_00745,DE_PARTY_00006,PROT_00284,A20,1000,730.64,2023-12,LOAN,EUR
DE_A20_LOAN_00746,DE_PARTY_00196,PROT_00107,A20,1000,1263.23,2023-12,LOAN,EUR
DE_A20_LOAN_00747,DE_PARTY_00148,PROT_00301,A20,1000,717.76,2023-12,LOAN,EUR
DE_A20_LOAN_00748,DE_PARTY_00098,PROT_00111,A20,1000,782.47,2023-12,LOAN,EUR
DE_A20_LOAN_00749,DE_PARTY_00123,PROT_00417,A20,1000,485.59,2023-12,LOAN,EUR
DE_A20_LOAN_00750,DE_PARTY_00002,PROT_00446,A20,1000,648.99,2023-12,LOAN,EUR
DE_A20_LOAN_00751,DE_PARTY_00091,PROT_00120,A20,1000,501.88,2023-12,LOAN,EUR
DE_A20_LOAN_00752,DE_PARTY_00077,PROT_00169,A20,1000,628.82,2023-12,LOAN,EUR
DE_A20_LOAN_00753,DE_PARTY_00193,PROT_00397,A20,1000,2125.05,2023-12,LOAN,EUR
DE_A20_LOAN_00754,DE_PARTY_00100,PROT_00076,A20,1000,638.89,2023-12,LOAN,EUR
DE_A20_LOAN_00755,DE_PARTY_00108,PROT_00404,A20,1000,5479.64,2023-12,LOAN,EUR
DE_A20_LOAN_00756,DE_PARTY_00138,PROT_00462,A20,1000,1518.31,2023-12,LOAN,EUR
DE_A20_LOAN_00757,DE_PARTY_00192,PROT_00306,A20,1000,1261.76,2023-12,LOAN,EUR
DE_A20_LOAN_00758,DE_PARTY_00189,PROT_00002,A20,1000,674.76,2023-12,LOAN,EUR
DE_A20_LOAN_00759,DE_PARTY_00140,PROT_00142,A20,1000,1719.09,2023-12,LOAN,EUR
DE_A20_LOAN_00760,DE_PARTY_00155,PROT_00440,A20,1000,799.5,2023-12,LOAN,EUR
DE_A20_LOAN_00761,DE_PARTY_00057,PROT_00075,A20,1000,1215.09,2023-12,LOAN,EUR
DE_A20_LOAN_00762,DE_PARTY_00125,PROT_00067,A20,1000,5247.02,2023-12,LOAN,EUR
DE_A20_LOAN_00763,DE_PARTY_00057,PROT_00277,A20,1000,1066.06,2023-12,LOAN,EUR
DE_A20_LOAN_00764,DE_PARTY_00070,PROT_00129,A20,1000,2250.55,2023-12,LOAN,EUR
DE_A20_LOAN_00765,DE_PARTY_00112,PROT_00409,A20,1000,740.6,2023-12,LOAN,EUR
DE_A20_LOAN_00766,DE_PARTY_00125,PROT_00090,A20,1000,1105.85,2023-12,LOAN,EUR
DE_A20_LOAN_00767,DE_PARTY_00008,PROT_00057,A20,1000,3267.71,2023-12,LOAN,EUR
DE_A20_LOAN_00768,DE_PARTY_00100,PROT_00339,A20,1000,775.25,2023-12,LOAN,EUR
DE_A20_LOAN_00769,DE_PARTY_00087,PROT_00444,A20,1000,3350.4,2023-12,LOAN,EUR
DE_A20_LOAN_00770,DE_PARTY_00172,PROT_00014,A20,1000,1726.78,2023-12,LOAN,EUR
DE_A20_LOAN_00771,DE_PARTY_00174,PROT_00068,A20,1000,805.84,2023-12,LOAN,EUR
DE_A20_LOAN_00772,DE_PARTY_00104,PROT_00008,A20,1000,1650.46,2023-12,LOAN,EUR
DE_A20_LOAN_00773,DE_PARTY_00186,PROT_00184,A20,1000,2024.13,2023-12,LOAN,EUR
DE_A20_LOAN_00774,DE_PARTY_00043,PROT_00405,A20,1000,1640.0,2023-12,LOAN,EUR
DE_A20_LOAN_00775,DE_PARTY_00120,PROT_00404,A20,1000,440.2,2023-12,LOAN,EUR
DE_A20_LOAN_00776,DE_PARTY_00033,PROT_00122,A20,1000,730.03,2023-12,LOAN,EUR
DE_A20_LOAN_00777,DE_PARTY_00160,PROT_00302,A20,1000,973.46,2023-12,LOAN,EUR
DE_A20_LOAN_00778,DE_PARTY_00137,PROT_00166,A20,1000,1079.99,2023-12,LOAN,EUR
DE_A20_LOAN_00779,DE_PARTY_00007,PROT_00009,A20,1000,1638.88,2023-12,LOAN,EUR
DE_A20_LOAN_00780,DE_PARTY_00101,PROT_00090,A20,1000,1256.37,2023-12,LOAN,EUR
DE_A20_LOAN_00781,DE_PARTY_00152,PROT_00136,A20,1000,506.82,2023-12,LOAN,EUR
DE_A20_LOAN_00782,DE_PARTY_00145,PROT_00027,A20,1000,1418.68,2023-12,LOAN,EUR
DE_A20_LOAN_00783,DE_PARTY_00170,PROT_00065,A20,1000,1628.99,2023-12,LOAN,EUR
DE_A20_LOAN_00784,DE_PARTY_00007,PROT_00380,A20,1000,1580.09,2023-12,LOAN,EUR
DE_A20_LOAN_00785,DE_PARTY_00022,PROT_00216,A20,1000,2159.93,2023-12,LOAN,EUR
DE_A20_LOAN_00786,DE_PARTY_00165,PROT_00270,A20,1000,1862.58,2023-12,LOAN,EUR
DE_A20_LOAN_00787,DE_PARTY_00110,PROT_00059,A20,1000,1487.53,2023-12,LOAN,EUR
DE_A20_LOAN_00788,DE_PARTY_00035,PROT_00382,A20,1000,1082.76,2023-12,LOAN,EUR
DE_A20_LOAN_00789,DE_PARTY_00119,PROT_00033,A20,1000,416.88,2023-12,LOAN,EUR
DE_A20_LOAN_00790,DE_PARTY_00047,PROT_00244,A20,1000,1461.38,2023-12,LOAN,EUR
DE_A20_LOAN_00791,DE_PARTY_00013,PROT_00230,A20,1000,1279.18,2023-12,LOAN,EUR
DE_A20_LOAN_00792,DE_PARTY_00067,PROT_00399,A20,1000,1329.17,2023-12,LOAN,EUR
DE_A20_LOAN_00793,DE_PARTY_00098,PROT_00186,A20,1000,524.96,2023-12,LOAN,EUR
DE_A20_LOAN_00794,DE_PARTY_00084,PROT_00263,A20,1000,590.36,2023-12,LOAN,EUR
DE_A20_LOAN_00795,DE_PARTY_00055,PROT_00304,A20,1000,2124.43,2023-12,LOAN,EUR
DE_A20_LOAN_00796,DE_PARTY_00117,PROT_00056,A20,1000,1102.83,2023-12,LOAN,EUR
DE_A20_LOAN_00797,DE_PARTY_00084,PROT_00232,A20,1000,1699.8,2023-12,LOAN,EUR
DE_A20_LOAN_00798,DE_PARTY_00087,PROT_00258,A20,1000,1148.67,2023-12,LOAN,EUR
DE_A20_LOAN_00799,DE_PARTY_00195,PROT_00114,A20,1000,1149.66,2023-12,LOAN,EUR
DE_A20_LOAN_00800,DE_PARTY_00098,PROT_00485,A20,1000,1982.94,2023-12,LOAN,EUR
DE_A20_LOAN_00801,DE_PARTY_00072,PROT_00315,A20,1000,828.6,2023-12,LOAN,EUR
DE_A20_LOAN_00802,DE_PARTY_00193,PROT_00023,A20,1000,1196.36,2023-12,LOAN,EUR
DE_A20_LOAN_00803,DE_PARTY_00108,PROT_00373,A20,1000,855.77,2023-12,LOAN,EUR
DE_A20_LOAN_00804,DE_PARTY_00065,PROT_00402,A20,1000,870.15,2023-12,LOAN,EUR
DE_A20_LOAN_00805,DE_PARTY_00021,PROT_00466,A20,1000,938.1,2023-12,LOAN,EUR
DE_A20_LOAN_00806,DE_PARTY_00121,PROT_00444,A20,1000,1290.32,2023-12,LOAN,EUR
DE_A20_LOAN_00807,DE_PARTY_00005,PROT_00338,A20,1000,847.35,2023-12,LOAN,EUR
DE_A20_LOAN_00808,DE_PARTY_00192,PROT_00267,A20,1000,2399.03,2023-12,LOAN,EUR
DE_A20_LOAN_00809,DE_PARTY_00139,PROT_00155,A20,1000,660.24,2023-12,LOAN,EUR
DE_A20_LOAN_00810,DE_PARTY_00014,PROT_00235,A20,1000,1009.53,2023-12,LOAN,EUR
DE_A20_LOAN_00811,DE_PARTY_00090,PROT_00330,A20,1000,867.42,2023-12,LOAN,EUR
DE_A20_LOAN_00812,DE_PARTY_00058,PROT_00494,A20,1000,2690.69,2023-12,LOAN,EUR
DE_A20_LOAN_00813,DE_PARTY_00167,PROT_00016,A20,1000,1270.67,2023-12,LOAN,EUR
DE_A20_LOAN_00814,DE_PARTY_00018,PROT_00032,A20,1000,2097.44,2023-12,LOAN,EUR
DE_A20_LOAN_00815,DE_PARTY_00200,PROT_00246,A20,1000,463.14,2023-12,LOAN,EUR
DE_A20_LOAN_00816,DE_PARTY_00167,PROT_00434,A20,1000,1325.57,2023-12,LOAN,EUR
DE_A20_LOAN_00817,DE_PARTY_00011,PROT_00206,A20,1000,1925.89,2023-12,LOAN,EUR
DE_A20_LOAN_00818,DE_PARTY_00194,PROT_00219,A20,1000,1186.47,2023-12,LOAN,EUR
DE_A20_LOAN_00819,DE_PARTY_00008,PROT_00352,A20,1000,2140.2,2023-12,LOAN,EUR
DE_A20_LOAN_00820,DE_PARTY_00064,PROT_00056,A20,1000,827.98,2023-12,LOAN,EUR
DE_A20_LOAN_00821,DE_PARTY_00052,PROT_00252,A20,1000,2630.62,2023-12,LOAN,EUR
DE_A20_LOAN_00822,DE_PARTY_00006,PROT_00365,A20,1000,4485.94,2023-12,LOAN,EUR
DE_A20_LOAN_00823,DE_PARTY_00160,PROT_00466,A20,1000,908.38,2023-12,LOAN,EUR
DE_A20_LOAN_00824,DE_PARTY_00040,PROT_00228,A20,1000,864.42,2023-12,LOAN,EUR
DE_A20_LOAN_00825,DE_PARTY_00062,PROT_00038,A20,1000,2701.05,2023-12,LOAN,EUR
DE_A20_LOAN_00826,DE_PARTY_00033,PROT_00461,A20,1000,2913.49,2023-12,LOAN,EUR
DE_A20_LOAN_00827,DE_PARTY_00122,PROT_00042,A20,1000,825.22,2023-12,LOAN,EUR
DE_A20_LOAN_00828,DE_PARTY_00172,PROT_00165,A20,1000,877.65,2023-12,LOAN,EUR
DE_A20_LOAN_00829,DE_PARTY_00030,PROT_00312,A20,1000,953.65,2023-12,LOAN,EUR
DE_A20_LOAN_00830,DE_PARTY_00145,PROT_00076,A20,1000,504.06,2023-12,LOAN,EUR
DE_A20_LOAN_00831,DE_PARTY_00056,PROT_00034,A20,1000,650.78,2023-12,LOAN,EUR
DE_A20_LOAN_00832,DE_PARTY_00120,PROT_00065,A20,1000,618.24,2023-12,LOAN,EUR
DE_A20_LOAN_00833,DE_PARTY_00180,PROT_00141,A20,1000,712.43,2023-12,LOAN,EUR
DE_A20_LOAN_00834,DE_PARTY_00066,PROT_00320,A20,1000,1106.05,2023-12,LOAN,EUR
DE_A20_LOAN_00835,DE_PARTY_00197,PROT_00325,A20,1000,1299.71,2023-12,LOAN,EUR
DE_A20_LOAN_00836,DE_PARTY_00095,PROT_00300,A20,1000,2863.11,2023-12,LOAN,EUR
DE_A20_LOAN_00837,DE_PARTY_00043,PROT_00281,A20,1000,620.39,2023-12,LOAN,EUR
DE_A20_LOAN_00838,DE_PARTY_00156,PROT_00365,A20,1000,2038.48,2023-12,LOAN,EUR
DE_A20_LOAN_00839,DE_PARTY_00156,PROT_00167,A20,1000,993.24,2023-12,LOAN,EUR
DE_A20_LOAN_00840,DE_PARTY_00192,PROT_00196,A20,1000,1096.29,2023-12,LOAN,EUR
DE_A20_LOAN_00841,DE_PARTY_00184,PROT_00306,A20,1000,1693.0,2023-12,LOAN,EUR
DE_A20_LOAN_00842,DE_PARTY_00030,PROT_00272,A20,1000,575.78,2023-12,LOAN,EUR
DE_A20_LOAN_00843,DE_PARTY_00200,PROT_00151,A20,1000,1420.57,2023-12,LOAN,EUR
DE_A20_LOAN_00844,DE_PARTY_00042,PROT_00233,A20,1000,1247.92,2023-12,LOAN,EUR
DE_A20_LOAN_00845,DE_PARTY_00080,PROT_00259,A20,1000,1517.52,2023-12,LOAN,EUR
DE_A20_LOAN_00846,DE_PARTY_00028,PROT_00310,A20,1000,1343.28,2023-12,LOAN,EUR
DE_A20_LOAN_00847,DE_PARTY_00149,PROT_00221,A20,1000,4927.29,2023-12,LOAN,EUR
DE_A20_LOAN_00848,DE_PARTY_00007,PROT_00051,A20,1000,770.25,2023-12,LOAN,EUR
DE_A20_LOAN_00849,DE_PARTY_00080,PROT_00407,A20,1000,821.2,2023-12,LOAN,EUR
DE_A20_LOAN_00850,DE_PARTY_00148,PROT_00360,A20,1000,777.03,2023-12,LOAN,EUR
DE_A20_LOAN_00851,DE_PARTY_00174,PROT_00059,A20,1000,809.23,2023-12,LOAN,EUR
DE_A20_LOAN_00852,DE_PARTY_00097,PROT_00437,A20,1000,770.42,2023-12,LOAN,EUR
DE_A20_LOAN_00853,DE_PARTY_00102,PROT_00336,A20,1000,2304.86,2023-12,LOAN,EUR
DE_A20_LOAN_00854,DE_PARTY_00184,PROT_00334,A20,1000,2648.28,2023-12,LOAN,EUR
DE_A20_LOAN_00855,DE_PARTY_00051,PROT_00450,A20,1000,801.85,2023-12,LOAN,EUR
DE_A20_LOAN_00856,DE_PARTY_00020,PROT_00394,A20,1000,685.36,2023-12,LOAN,EUR
DE_A20_LOAN_00857,DE_PARTY_00152,PROT_00283,A20,1000,1498.49,2023-12,LOAN,EUR
DE_A20_LOAN_00858,DE_PARTY_00177,PROT_00370,A20,1000,810.81,2023-12,LOAN,EUR
DE_A20_LOAN_00859,DE_PARTY_00161,PROT_00444,A20,1000,1650.98,2023-12,LOAN,EUR
DE_A20_LOAN_00860,DE_PARTY_00063,PROT_00111,A20,1000,1275.53,2023-12,LOAN,EUR
DE_A20_LOAN_00861,DE_PARTY_00027,PROT_00221,A20,1000,454.83,2023-12,LOAN,EUR
DE_A20_LOAN_00862,DE_PARTY_00179,PROT_00232,A20,1000,2857.97,2023-12,LOAN,EUR
DE_A20_LOAN_00863,DE_PARTY_00198,PROT_00455,A20,1000,3317.25,2023-12,LOAN,EUR
DE_A20_LOAN_00864,DE_PARTY_00078,PROT_00117,A20,1000,781.87,2023-12,LOAN,EUR
DE_A20_LOAN_00865,DE_PARTY_00176,PROT_00212,A20,1000,894.93,2023-12,LOAN,EUR
DE_A20_LOAN_00866,DE_PARTY_00154,PROT_00174,A20,1000,1340.62,2023-12,LOAN,EUR
DE_A20_LOAN_00867,DE_PARTY_00031,PROT_00424,A20,1000,1380.28,2023-12,LOAN,EUR
DE_A20_LOAN_00868,DE_PARTY_00145,PROT_00233,A20,1000,1676.55,2023-12,LOAN,EUR
DE_A20_LOAN_00869,DE_PARTY_00011,PROT_00205,A20,1000,3772.48,2023-12,LOAN,EUR
DE_A20_LOAN_00870,DE_PARTY_00089,PROT_00213,A20,1000,1015.56,2023-12,LOAN,EUR
DE_A20_LOAN_00871,DE_PARTY_00137,PROT_00374,A20,1000,699.51,2023-12,LOAN,EUR
DE_A20_LOAN_00872,DE_PARTY_00110,PROT_00049,A20,1000,493.62,2023-12,LOAN,EUR
DE_A20_LOAN_00873,DE_PARTY_00170,PROT_00161,A20,1000,728.37,2023-12,LOAN,EUR
DE_A20_LOAN_00874,DE_PARTY_00095,PROT_00219,A20,1000,1107.09,2023-12,LOAN,EUR
DE_A20_LOAN_00875,DE_PARTY_00018,PROT_00161,A20,1000,3314.62,2023-12,LOAN,EUR
DE_A20_LOAN_00876,DE_PARTY_00130,PROT_00341,A20,1000,827.82,2023-12,LOAN,EUR
DE_A20_LOAN_00877,DE_PARTY_00166,PROT_00131,A20,1000,1291.6,2023-12,LOAN,EUR
DE_A20_LOAN_00878,DE_PARTY_00088,PROT_00192,A20,1000,1118.24,2023-12,LOAN,EUR
DE_A20_LOAN_00879,DE_PARTY_00004,PROT_00489,A20,1000,2304.0,2023-12,LOAN,EUR
DE_A20_LOAN_00880,DE_PARTY_00108,PROT_00079,A20,1000,5143.68,2023-12,LOAN,EUR
DE_A20_LOAN_00881,DE_PARTY_00126,PROT_00352,A20,1000,821.26,2023-12,LOAN,EUR
DE_A20_LOAN_00882,DE_PARTY_00028,PROT_00473,A20,1000,841.93,2023-12,LOAN,EUR
DE_A20_LOAN_00883,DE_PARTY_00111,PROT_00243,A20,1000,2112.99,2023-12,LOAN,EUR
DE_A20_LOAN_00884,DE_PARTY_00093,PROT_00035,A20,1000,1700.2,2023-12,LOAN,EUR
DE_A20_LOAN_00885,DE_PARTY_00163,PROT_00047,A20,1000,3419.98,2023-12,LOAN,EUR
DE_A20_LOAN_00886,DE_PARTY_00118,PROT_00426,A20,1000,1603.14,2023-12,LOAN,EUR
DE_A20_LOAN_00887,DE_PARTY_00182,PROT_00044,A20,1000,910.31,2023-12,LOAN,EUR
DE_A20_LOAN_00888,DE_PARTY_00040,PROT_00048,A20,1000,1609.63,2023-12,LOAN,EUR
DE_A20_LOAN_00889,DE_PARTY_00112,PROT_00222,A20,1000,2196.43,2023-12,LOAN,EUR
DE_A20_LOAN_00890,DE_PARTY_00046,PROT_00050,A20,1000,1847.62,2023-12,LOAN,EUR
DE_A20_LOAN_00891,DE_PARTY_00188,PROT_00382,A20,1000,1531.08,2023-12,LOAN,EUR
DE_A20_LOAN_00892,DE_PARTY_00134,PROT_00379,A20,1000,2141.73,2023-12,LOAN,EUR
DE_A20_LOAN_00893,DE_PARTY_00167,PROT_00191,A20,1000,2277.75,2023-12,LOAN,EUR
DE_A20_LOAN_00894,DE_PARTY_00070,PROT_00416,A20,1000,2588.05,2023-12,LOAN,EUR
DE_A20_LOAN_00895,DE_PARTY_00158,PROT_00067,A20,1000,1666.68,2023-12,LOAN,EUR
DE_A20_LOAN_00896,DE_PARTY_00138,PROT_00285,A20,1000,1021.57,2023-12,LOAN,EUR
DE_A20_LOAN_00897,DE_PARTY_00199,PROT_00031,A20,1000,1233.23,2023-12,LOAN,EUR
DE_A20_LOAN_00898,DE_PARTY_00124,PROT_00301,A20,1000,2329.18,2023-12,LOAN,EUR
DE_A20_LOAN_00899,DE_PARTY_00120,PROT_00490,A20,1000,691.74,2023-12,LOAN,EUR
DE_A20_LOAN_00900,DE_PARTY_00112,PROT_00288,A20,1000,1408.91,2023-12,LOAN,EUR
DE_A20_LOAN_00901,DE_PARTY_00188,PROT_00288,A20,1000,891.91,2023-12,LOAN,EUR
DE_A20_LOAN_00902,DE_PARTY_00152,PROT_00169,A20,1000,1148.96,2023-12,LOAN,EUR
DE_A20_LOAN_00903,DE_PARTY_00069,PROT_00344,A20,1000,2431.92,2023-12,LOAN,EUR
DE_A20_LOAN_00904,DE_PARTY_00083,PROT_00063,A20,1000,1266.51,2023-12,LOAN,EUR
DE_A20_LOAN_00905,DE_PARTY_00063,PROT_00211,A20,1000,1161.22,2023-12,LOAN,EUR
DE_A20_LOAN_00906,DE_PARTY_00023,PROT_00182,A20,1000,499.42,2023-12,LOAN,EUR
DE_A20_LOAN_00907,DE_PARTY_00072,PROT_00448,A20,1000,1767.14,2023-12,LOAN,EUR
DE_A20_LOAN_00908,DE_PARTY_00116,PROT_00341,A20,1000,1663.46,2023-12,LOAN,EUR
DE_A20_LOAN_00909,DE_PARTY_00063,PROT_00482,A20,1000,4135.31,2023-12,LOAN,EUR
DE_A20_LOAN_00910,DE_PARTY_00193,PROT_00385,A20,1000,938.89,2023-12,LOAN,EUR
DE_A20_LOAN_00911,DE_PARTY_00119,PROT_00217,A20,1000,1288.01,2023-12,LOAN,EUR
DE_A20_LOAN_00912,DE_PARTY_00146,PROT_00445,A20,1000,1311.59,2023-12,LOAN,EUR
DE_A20_LOAN_00913,DE_PARTY_00157,PROT_00469,A20,1000,2909.79,2023-12,LOAN,EUR
DE_A20_LOAN_00914,DE_PARTY_00172,PROT_00370,A20,1000,1066.55,2023-12,LOAN,EUR
DE_A20_LOAN_00915,DE_PARTY_00098,PROT_00027,A20,1000,1335.12,2023-12,LOAN,EUR
DE_A20_LOAN_00916,DE_PARTY_00087,PROT_00496,A20,1000,1626.36,2023-12,LOAN,EUR
DE_A20_LOAN_00917,DE_PARTY_00008,PROT_00148,A20,1000,1263.11,2023-12,LOAN,EUR
DE_A20_LOAN_00918,DE_PARTY_00127,PROT_00308,A20,1000,863.94,2023-12,LOAN,EUR
DE_A20_LOAN_00919,DE_PARTY_00084,PROT_00160,A20,1000,1268.79,2023-12,LOAN,EUR
DE_A20_LOAN_00920,DE_PARTY_00047,PROT_00181,A20,1000,2150.69,2023-12,LOAN,EUR
DE_A20_LOAN_00921,DE_PARTY_00125,PROT_00054,A20,1000,610.0,2023-12,LOAN,EUR
DE_A20_LOAN_00922,DE_PARTY_00055,PROT_00296,A20,1000,1223.1,2023-12,LOAN,EUR
DE_A20_LOAN_00923,DE_PARTY_00091,PROT_00260,A20,1000,741.96,2023-12,LOAN,EUR
DE_A20_LOAN_00924,DE_PARTY_00067,PROT_00109,A20,1000,2313.21,2023-12,LOAN,EUR
DE_A20_LOAN_00925,DE_PARTY_00088,PROT_00080,A20,1000,452.8,2023-12,LOAN,EUR
DE_A20_LOAN_00926,DE_PARTY_00072,PROT_00337,A20,1000,807.56,2023-12,LOAN,EUR
DE_A20_LOAN_00927,DE_PARTY_00153,PROT_00247,A20,1000,1416.14,2023-12,LOAN,EUR
DE_A20_LOAN_00928,DE_PARTY_00180,PROT_00115,A20,1000,2889.04,2023-12,LOAN,EUR
DE_A20_LOAN_00929,DE_PARTY_00071,PROT_00434,A20,1000,1085.63,2023-12,LOAN,EUR
DE_A20_LOAN_00930,DE_PARTY_00143,PROT_00056,A20,1000,809.36,2023-12,LOAN,EUR
DE_A20_LOAN_00931,DE_PARTY_00003,PROT_00180,A20,1000,3491.4,2023-12,LOAN,EUR
DE_A20_LOAN_00932,DE_PARTY_00133,PROT_00433,A20,1000,473.69,2023-12,LOAN,EUR
DE_A20_LOAN_00933,DE_PARTY_00049,PROT_00285,A20,1000,301.9,2023-12,LOAN,EUR
DE_A20_LOAN_00934,DE_PARTY_00022,PROT_00189,A20,1000,1470.52,2023-12,LOAN,EUR
DE_A20_LOAN_00935,DE_PARTY_00062,PROT_00059,A20,1000,835.59,2023-12,LOAN,EUR
DE_A20_LOAN_00936,DE_PARTY_00185,PROT_00391,A20,1000,611.93,2023-12,LOAN,EUR
DE_A20_LOAN_00937,DE_PARTY_00105,PROT_00143,A20,1000,1727.41,2023-12,LOAN,EUR
DE_A20_LOAN_00938,DE_PARTY_00126,PROT_00294,A20,1000,1307.2,2023-12,LOAN,EUR
DE_A20_LOAN_00939,DE_PARTY_00143,PROT_00116,A20,1000,805.06,2023-12,LOAN,EUR
DE_A20_LOAN_00940,DE_PARTY_00195,PROT_00414,A20,1000,523.84,2023-12,LOAN,EUR
DE_A20_LOAN_00941,DE_PARTY_00062,PROT_00220,A20,1000,1906.15,2023-12,LOAN,EUR
DE_A20_LOAN_00942,DE_PARTY_00177,PROT_00433,A20,1000,1668.17,2023-12,LOAN,EUR
DE_A20_LOAN_00943,DE_PARTY_00122,PROT_00288,A20,1000,1064.07,2023-12,LOAN,EUR
DE_A20_LOAN_00944,DE_PARTY_00166,PROT_00499,A20,1000,3419.83,2023-12,LOAN,EUR
DE_A20_LOAN_00945,DE_PARTY_00183,PROT_00393,A20,1000,594.26,2023-12,LOAN,EUR
DE_A20_LOAN_00946,DE_PARTY_00126,PROT_00420,A20,1000,452.17,2023-12,LOAN,EUR
DE_A20_LOAN_00947,DE_PARTY_00115,PROT_00319,A20,1000,745.62,2023-12,LOAN,EUR
DE_A20_LOAN_00948,DE_PARTY_00005,PROT_00315,A20,1000,1098.84,2023-12,LOAN,EUR
DE_A20_LOAN_00949,DE_PARTY_00024,PROT_00346,A20,1000,1306.84,2023-12,LOAN,EUR
DE_A20_LOAN_00950,DE_PARTY_00076,PROT_00330,A20,1000,977.13,2023-12,LOAN,EUR
DE_A20_LOAN_00951,DE_PARTY_00057,PROT_00286,A20,1000,1394.93,2023-12,LOAN,EUR
DE_A20_LOAN_00952,DE_PARTY_00104,PROT_00014,A20,1000,532.96,2023-12,LOAN,EUR
DE_A20_LOAN_00953,DE_PARTY_00178,PROT_00312,A20,1000,2685.5,2023-12,LOAN,EUR
DE_A20_LOAN_00954,DE_PARTY_00063,PROT_00476,A20,1000,1075.0,2023-12,LOAN,EUR
DE_A20_LOAN_00955,DE_PARTY_00079,PROT_00337,A20,1000,2207.78,2023-12,LOAN,EUR
DE_A20_LOAN_00956,DE_PARTY_00170,PROT_00425,A20,1000,1387.14,2023-12,LOAN,EUR
DE_A20_LOAN_00957,DE_PARTY_00149,PROT_00356,A20,1000,1485.37,2023-12,LOAN,EUR
DE_A20_LOAN_00958,DE_PARTY_00095,PROT_00137,A20,1000,1589.58,2023-12,LOAN,EUR
DE_A20_LOAN_00959,DE_PARTY_00122,PROT_00015,A20,1000,1477.33,2023-12,LOAN,EUR
DE_A20_LOAN_00960,DE_PARTY_00142,PROT_00093,A20,1000,1660.71,2023-12,LOAN,EUR
DE_A20_LOAN_00961,DE_PARTY_00136,PROT_00140,A20,1000,2507.04,2023-12,LOAN,EUR
DE_A20_LOAN_00962,DE_PARTY_00089,PROT_00360,A20,1000,1270.64,2023-12,LOAN,EUR
DE_A20_LOAN_00963,DE_PARTY_00109,PROT_00391,A20,1000,1728.08,2023-12,LOAN,EUR
DE_A20_LOAN_00964,DE_PARTY_00191,PROT_00159,A20,1000,1070.12,2023-12,LOAN,EUR
DE_A20_LOAN_00965,DE_PARTY_00141,PROT_00472,A20,1000,2679.63,2023-12,LOAN,EUR
DE_A20_LOAN_00966,DE_PARTY_00085,PROT_00174,A20,1000,752.6,2023-12,LOAN,EUR
DE_A20_LOAN_00967,DE_PARTY_00091,PROT_00180,A20,1000,3327.34,2023-12,LOAN,EUR
DE_A20_LOAN_00968,DE_PARTY_00180,PROT_00004,A20,1000,1102.43,2023-12,LOAN,EUR
DE_A20_LOAN_00969,DE_PARTY_00117,PROT_00093,A20,1000,478.62,2023-12,LOAN,EUR
DE_A20_LOAN_00970,DE_PARTY_00070,PROT_00446,A20,1000,1219.54,2023-12,LOAN,EUR
DE_A20_LOAN_00971,DE_PARTY_00079,PROT_00074,A20,1000,750.5,2023-12,LOAN,EUR
DE_A20_LOAN_00972,DE_PARTY_00065,PROT_00290,A20,1000,1870.11,2023-12,LOAN,EUR
DE_A20_LOAN_00973,DE_PARTY_00060,PROT_00337,A20,1000,763.41,2023-12,LOAN,EUR
DE_A20_LOAN_00974,DE_PARTY_00031,PROT_00206,A20,1000,864.07,2023-12,LOAN,EUR
DE_A20_LOAN_00975,DE_PARTY_00185,PROT_00036,A20,1000,363.45,2023-12,LOAN,EUR
DE_A20_LOAN_00976,DE_PARTY_00050,PROT_00073,A20,1000,860.9,2023-12,LOAN,EUR
DE_A20_LOAN_00977,DE_PARTY_00081,PROT_00380,A20,1000,263.76,2023-12,LOAN,EUR
DE_A20_LOAN_00978,DE_PARTY_00031,PROT_00325,A20,1000,436.6,2023-12,LOAN,EUR
DE_A20_LOAN_00979,DE_PARTY_00191,PROT_00498,A20,1000,1782.22,2023-12,LOAN,EUR
DE_A20_LOAN_00980,DE_PARTY_00138,PROT_00016,A20,1000,1809.57,2023-12,LOAN,EUR
DE_A20_LOAN_00981,DE_PARTY_00196,PROT_00047,A20,1000,1457.74,2023-12,LOAN,EUR
DE_A20_LOAN_00982,DE_PARTY_00177,PROT_00383,A20,1000,632.18,2023-12,LOAN,EUR
